dt,ICE,ROP,MA,V,SPGI,TYL,MSCI,MCO,MKTX,TW,ADSK,6861.T,DHR,CSGP,ISRG,WDAY,VACNY,NOW,CDNS,TSM,ASML,FICO,FOUR,SNPS,MRVI
2023-07-10,110.0644,469.463654,387.627045,234.211395,391.456421,413.119995,468.13797,335.997681,239.881775,65.178261,207.330002,64521.082031,205.497147,88.120003,340.269989,222.399994,37.154037,565.599976,234.419998,96.678764,695.414368,802.380005,68.190002,445.720001,12.21
2023-07-11,111.28022,470.717163,393.201843,236.561783,389.481628,412.959991,474.001495,333.208344,239.648895,65.733719,212.050003,64915.773438,208.301743,88.330002,339.109985,221.710007,37.154037,561.440002,231.869995,98.122597,690.682312,808.409973,67.330002,438.700012,12.19
2023-07-12,112.223671,471.023071,396.058472,238.194229,399.444092,417.329987,484.812988,341.01651,243.35582,66.606606,215.320007,64481.617188,208.687378,88.540001,347.589996,219.080002,37.154037,561.340027,232.740005,100.680794,710.139038,810.969971,68.300003,441.350006,12.52
2023-07-13,113.838264,472.62204,395.929932,239.276016,404.81839,420.649994,484.842255,344.257629,244.665848,67.568756,216.589996,65715.007813,209.300903,88.690002,346.970001,219.779999,41.485291,577.450012,239.509995,102.299049,735.493347,810.799988,69.349998,448.839996,12.85
2023-07-14,114.295418,471.417908,397.857452,239.12851,408.738525,410.980011,484.257813,346.850586,243.122894,68.699524,214.139999,65813.671875,210.80835,89.290001,354.0,223.910004,41.485291,580.380005,240.740005,101.882378,738.706909,824.450012,67.129997,454.109985,12.79
2023-07-18,112.894806,473.954498,393.55777,236.778137,414.466492,422.130005,489.760925,353.028351,249.343155,70.465111,217.240005,66622.78125,211.03624,91.230003,354.929993,228.350006,41.881676,597.130005,244.089996,99.954025,741.655701,843.669983,68.870003,462.929993,12.48
2023-07-19,112.496025,476.352875,393.666443,237.417343,415.134613,417.640015,494.738159,353.126617,253.409119,71.724838,219.070007,67106.273438,213.7444,91.610001,349.700012,231.679993,41.881676,603.25,242.490005,99.866821,701.243469,844.849976,68.870003,457.329987,12.55
2023-07-20,112.466835,475.326355,393.458893,235.647156,416.372528,404.140015,496.413452,352.448914,258.998566,73.500351,210.970001,65636.0625,214.182632,90.220001,347.660004,222.320007,41.881676,578.880005,238.789993,94.827934,662.398682,852.159973,68.18,451.709991,12.52
2023-07-21,113.040695,492.885071,392.895447,235.28331,415.881348,403.329987,498.127686,351.39798,262.598755,74.164932,209.899994,65409.121094,224.261597,90.68,336.660004,225.050003,41.881676,582.02002,242.860001,94.236832,679.27887,844.5,67.489998,454.0,12.5
2023-07-24,113.099052,488.71994,400.111084,236.748642,415.399811,402.700012,489.683075,350.514038,263.278015,74.264122,210.529999,65784.070313,226.102066,90.580002,323.559998,223.119995,41.881676,578.039978,241.270004,95.205856,670.579102,834.780029,66.690002,450.75,12.48
2023-07-25,113.351959,487.930298,396.641632,234.732605,420.047058,408.079987,533.951721,355.248108,261.463409,73.629303,210.759995,65349.921875,224.103836,91.800003,330.899994,227.399994,41.881676,582.380005,238.289993,97.211716,673.341858,852.48999,67.279999,456.450012,11.7
2023-07-26,113.536743,487.426971,397.758606,233.168991,420.911682,408.420013,542.766541,352.841797,266.257141,74.026062,212.75,65389.402344,232.140732,84.379997,329.369995,230.050003,41.881676,577.27002,233.960007,96.329918,670.402771,834.75,67.339996,449.329987,11.79
2023-07-27,111.786003,484.801544,389.940033,230.553101,388.754517,383.390015,539.211304,345.121979,261.521606,79.808891,209.460007,65665.664063,223.726959,80.160004,323.559998,229.800003,40.982555,559.890015,234.899994,96.271759,693.739075,820.320007,65.519997,448.73999,11.43
2023-07-28,111.980522,485.995789,388.417816,231.841339,385.296173,390.670013,535.977783,347.155029,262.948059,82.001015,209.789993,65784.070313,227.933853,81.68,326.529999,235.0,40.982555,569.539978,234.240005,97.734978,703.780823,824.969971,66.620003,450.899994,11.45
2023-07-31,111.659546,486.637329,389.722565,233.788498,387.605011,396.630005,533.835022,346.457672,261.249908,81.128128,211.990005,62912.746094,223.542938,83.970001,324.399994,237.130005,40.982555,583.0,234.009995,96.077965,701.860657,837.969971,68.989998,451.799988,11.31
2023-08-01,111.892982,486.242523,392.480347,235.80455,391.338501,398.279999,531.750549,346.074646,255.509247,80.671852,212.449997,60702.511719,223.490326,83.120003,323.950012,239.800003,40.77953,590.390015,233.630005,95.351204,695.864502,829.690002,68.57,453.51001,11.03
2023-08-02,111.854073,484.771912,385.51178,233.621353,387.349579,388.130005,531.07843,337.539703,254.244354,80.235405,206.779999,61215.601563,226.005692,82.18,313.869995,229.220001,40.77953,563.169983,228.740005,92.734863,670.679321,822.190002,63.759998,441.179993,11.95
2023-08-03,109.004234,484.584412,388.467224,234.801453,377.003876,382.609985,529.646729,332.019928,241.974838,81.435623,202.619995,60959.058594,225.646347,80.919998,311.279999,229.339996,40.77953,560.400024,228.589996,92.03717,668.666382,855.179993,65.300003,440.119995,12.06
2023-08-04,110.881432,480.379822,386.826447,235.027649,380.069214,381.920013,528.16626,333.984253,236.292496,81.772873,201.570007,60722.25,223.271194,81.410004,309.309998,230.119995,40.77953,551.630005,229.0,93.180626,665.750244,841.02002,64.440002,441.420013,11.5
2023-08-07,112.894806,486.291901,392.282654,237.505844,383.547302,383.079987,537.165894,336.302155,237.781204,83.280563,203.720001,60159.824219,224.033722,81.550003,309.23999,233.550003,40.77953,554.890015,232.440002,93.364716,680.851501,861.27002,65.620003,444.0,11.02
2023-08-08,111.727638,484.890381,388.645233,235.322662,379.745087,377.589996,533.825134,331.794006,230.629654,81.167809,203.229996,59636.863281,227.057404,81.879997,302.869995,227.539993,40.77953,552.830017,228.929993,91.562355,667.056091,856.159973,64.82,435.98999,11.1
2023-08-09,111.075958,482.20578,389.119598,235.784851,380.874939,378.660004,532.003784,331.75473,232.137817,80.711525,204.770004,59202.710938,224.419327,81.25,304.100006,225.559998,40.77953,550.330017,225.300003,91.068153,660.300781,854.77002,63.369999,428.959991,10.75
2023-08-10,111.659546,481.633331,392.54953,236.62236,381.022278,388.470001,533.995728,333.237793,230.240463,80.840485,208.059998,59676.332031,225.576233,80.730003,304.670013,227.869995,40.77953,555.0,225.610001,91.862747,665.524414,859.090027,62.32,431.390015,10.3
2023-08-14,111.776253,489.756256,393.97287,239.321976,381.886871,387.790009,534.405823,332.736908,230.590744,81.356255,211.479996,58669.886719,225.400955,81.309998,305.079987,228.110001,37.656773,566.210022,227.899994,90.18634,654.468506,875.659973,60.310001,434.850006,10.05
2023-08-15,110.988426,488.374481,389.890625,236.297211,380.275574,380.25,521.26239,326.804626,226.290085,80.354439,209.529999,58995.5,223.69191,79.870003,306.619995,230.889999,37.656773,559.599976,226.160004,88.839417,639.887756,871.090027,57.93,436.73999,10.38
2023-08-16,110.852249,489.193695,389.811523,235.765167,379.980835,377.089996,517.171143,325.645691,238.705566,82.37793,203.649994,58640.28125,221.553406,79.370003,299.320007,230.410004,37.656773,549.5,223.240005,88.936325,634.722961,848.799988,57.34,428.209991,10.4
2023-08-17,110.502106,480.399567,388.081726,233.873428,377.652313,373.600006,508.5,323.391296,242.451553,82.08036,198.699997,58650.152344,221.579697,77.879997,290.079987,224.059998,36.965511,543.640015,220.309998,88.800652,632.661072,843.47998,53.990002,424.100006,10.44
2023-08-18,110.638268,478.040619,387.636993,234.661667,375.313965,372.170013,507.933594,321.934357,241.498062,82.615997,199.679993,59084.304688,220.343948,78.290001,285.950012,224.419998,36.965511,541.5,220.550003,88.27739,643.451965,846.130005,54.630001,426.019989,10.11
2023-08-21,110.745262,479.669159,388.655029,235.932663,371.855652,375.049988,512.396118,319.729156,243.580261,83.597969,202.020004,58423.203125,219.257172,78.519997,286.670013,227.229996,37.589096,554.700012,225.0,89.692139,650.511536,845.400024,54.220001,436.470001,10.48
2023-08-22,110.151932,481.228607,393.241394,237.026321,376.827026,375.600006,515.491577,321.924469,242.587814,84.183212,200.580002,59133.640625,218.845261,79.080002,287.160004,226.259995,38.546223,561.820007,225.509995,89.38205,655.420959,843.51001,54.880001,436.390015,10.73
2023-08-23,111.688728,486.657074,396.424225,238.73082,384.873718,380.320007,523.24469,329.465332,243.667831,84.718834,204.360001,60317.691406,223.367615,80.32,290.390015,230.220001,38.546223,568.0,233.580002,91.300713,664.846924,859.909973,55.48,448.23999,10.57
2023-08-24,112.106964,482.35379,393.073395,235.94252,380.246063,375.119995,519.93457,325.891815,238.676346,84.887466,208.600006,60712.378906,222.228271,79.559998,285.640015,224.869995,38.546223,549.539978,228.039993,89.663078,636.078186,846.909973,54.720001,435.859985,10.12
2023-08-25,112.632187,488.354736,398.233063,238.996857,382.363403,378.790009,518.655396,329.229095,237.946625,84.609734,215.919998,59587.527344,223.954849,80.199997,297.549988,236.970001,38.546223,563.650024,232.509995,90.215416,639.210205,851.890015,55.759998,442.23999,10.4
2023-08-28,114.285683,489.193695,402.730438,240.238297,384.490509,384.25,519.631836,329.524475,239.240707,84.837852,217.089996,60811.050781,229.187149,81.769997,301.480011,236.300003,38.546223,568.309998,233.550003,91.087524,647.045593,865.0,55.939999,443.679993,10.32
2023-08-29,115.326408,491.67099,406.891815,241.726059,386.529053,391.589996,525.939819,332.536835,239.698013,85.313972,219.399994,59913.140625,231.37822,82.370003,310.390015,241.669998,38.546223,578.869995,237.789993,92.134079,655.411133,888.340027,57.599998,451.570007,10.42
2023-08-30,114.674759,496.082916,409.125671,242.602951,386.410889,397.959991,531.330017,333.560638,236.701187,85.899208,221.550003,60228.886719,231.527206,82.599998,318.579987,243.139999,38.778255,588.23999,239.880005,91.843361,657.424011,898.690002,56.880001,457.279999,10.33
2023-08-31,114.762276,492.569153,407.870422,242.061035,384.914032,398.429993,530.83197,331.562225,234.424362,85.819771,221.940002,59715.796875,232.254669,81.989998,312.679993,244.5,38.778255,588.830017,240.440002,90.67086,648.557678,904.590027,56.790001,458.890015,10.34
2023-09-01,113.80909,493.042999,410.766479,244.455231,388.242584,396.660004,528.654419,334.04303,232.390778,85.392807,220.020004,59794.738281,232.77179,82.57,310.410004,248.490005,38.778255,590.880005,243.559998,90.302635,650.511536,896.559998,57.790001,460.450012,10.3
2023-09-05,111.503929,486.972961,406.74353,241.726059,387.563141,392.130005,528.42981,333.038879,235.484924,84.687828,219.460007,59696.066406,228.617462,83.080002,307.679993,247.210007,38.778255,597.159973,245.509995,91.668945,651.532776,892.710022,56.93,466.850006,10.09
2023-09-06,110.502106,488.562012,408.404144,242.533966,388.153992,390.640015,529.093811,335.381866,222.680267,83.923256,222.199997,59913.140625,225.234451,82.989998,307.839996,248.410004,38.778255,598.51001,246.699997,89.401443,653.967834,907.880005,56.73,465.690002,10.85
2023-09-07,112.077789,487.910553,409.827484,243.499542,387.592621,390.910004,533.634399,336.7995,221.152649,84.926125,221.009995,59104.042969,223.420227,83.620003,297.220001,250.470001,38.778255,599.320007,241.460007,87.259911,626.229797,904.219971,56.779999,458.089996,11.09
2023-09-08,111.81517,485.117371,410.044922,243.647308,384.766266,392.170013,521.233276,334.485992,220.510498,85.611252,219.190002,58196.261719,217.670807,82.57,298.220001,250.630005,36.936512,600.070007,237.990005,86.86261,616.479797,899.719971,56.310001,459.140015,10.83
2023-09-11,111.883247,491.384735,411.873535,243.578384,383.436829,387.670013,523.547363,334.476196,218.700729,85.780052,218.740005,56726.066406,219.257172,82.410004,302.350006,252.210007,36.936512,605.940002,243.240005,86.82386,616.33252,904.929993,56.549999,461.820007,10.42
2023-09-12,112.816986,487.269073,411.458405,243.657181,381.398346,382.309998,513.597168,333.934753,216.063889,85.253799,211.800003,57377.292969,217.644501,81.760002,301.549988,247.729996,36.936512,588.840027,236.460007,87.676605,607.584045,890.349976,55.490002,454.359985,10.3
2023-09-13,113.575653,489.035797,411.488037,244.179337,383.919342,378.609985,522.658875,337.862762,214.507095,83.913322,212.259995,56439.917969,221.255417,81.040001,302.700012,245.190002,36.936512,591.380005,241.130005,88.393677,605.865662,897.460022,53.450001,466.859985,10.08
2023-09-14,114.112549,492.9245,408.562256,237.942596,390.162903,381.420013,526.017944,343.434692,222.855392,84.052338,216.669998,57091.144531,222.158142,80.660004,303.73999,245.080002,36.936512,590.109985,242.820007,89.095955,610.627869,906.52002,59.310001,466.149994,10.33
2023-09-15,112.96067,489.36145,409.521057,237.518967,382.353577,375.380005,517.610596,335.883942,218.564468,82.682076,213.350006,58018.65625,223.709427,79.120003,295.540009,240.860001,35.20594,579.580017,234.080002,86.933563,585.845337,891.400024,58.720001,451.929993,10.46
2023-09-19,112.716652,496.221069,408.750061,239.97226,383.387573,392.649994,525.393005,335.391724,218.097473,82.970024,212.059998,56989.851563,223.69191,80.059998,299.649994,243.100006,34.567852,572.330017,236.559998,85.881599,583.007629,909.969971,58.02,460.019989,10.15
2023-09-20,112.59951,497.592926,405.774872,238.297318,380.364288,392.529999,522.453735,330.627045,217.241226,83.625374,207.729996,57415.222656,223.017075,81.129997,291.959991,237.800003,34.567852,570.549988,234.199997,85.024437,579.188232,903.869995,57.029999,453.279999,10.01
2023-09-21,109.739365,489.183807,398.697632,233.124649,366.64621,384.269989,503.295288,319.227051,209.213974,81.579926,204.059998,55565.351563,218.783875,78.230003,284.350006,230.169998,34.567852,549.530029,228.580002,83.144531,571.568848,889.840027,55.080002,444.269989,10.04
2023-09-22,107.543015,488.532349,397.570801,231.617188,366.035645,388.579987,501.08844,319.177856,210.138321,81.21254,204.039993,55199.335938,217.679581,78.059998,288.200012,230.820007,33.296513,554.090027,230.660004,83.417267,576.458618,889.51001,54.41,446.850006,9.6
2023-09-25,106.57663,486.183319,397.837677,229.922501,365.809143,389.040009,504.740601,317.789825,205.584702,80.656494,205.669998,54833.320313,220.896088,78.120003,293.25,231.589996,33.296513,559.47998,231.25,84.001694,575.506104,889.97998,55.080002,447.829987,9.3
2023-09-26,104.673126,477.172058,390.809814,226.267166,358.531555,380.839996,504.11554,310.524567,200.14566,80.060722,201.660004,54081.5,216.697983,76.300003,290.73999,229.240005,32.300713,544.630005,229.259995,82.102303,562.329407,871.219971,54.599998,444.350006,9.14
2023-09-27,105.688309,480.300842,390.908691,226.11937,357.536957,385.309998,499.897186,309.618927,196.331482,79.415314,202.279999,55120.199219,216.864502,76.349998,291.429993,230.809998,32.300713,546.380005,230.649994,83.222458,564.116394,885.609985,54.439999,446.709991,9.76
2023-09-28,108.177521,481.149658,394.822906,228.247559,362.923676,389.579987,509.232422,313.507446,203.774902,80.01107,207.889999,54773.960938,216.645416,76.809998,296.149994,211.220001,32.856621,553.52002,234.009995,84.167282,570.12561,886.840027,54.880001,460.709991,9.6
2023-09-29,107.396591,477.981415,391.333679,226.621841,359.851196,386.140015,501.010406,311.253052,207.871231,79.633759,206.910004,54902.5625,217.442963,76.889999,292.290009,214.850006,34.42767,558.960022,234.300003,84.644569,577.990356,868.530029,55.369999,458.970001,10.0
2023-10-02,106.615677,477.586609,391.274414,227.863327,361.141266,382.359985,495.063629,311.302277,204.280899,79.435173,208.990005,54922.351563,211.306778,75.970001,294.980011,213.660004,33.180496,555.22998,236.490005,85.375099,571.627747,863.590027,54.509998,463.820007,9.69
2023-10-03,105.024536,473.776794,386.539764,225.439514,350.997955,380.839996,483.80484,303.013245,199.231033,79.256439,203.279999,54121.066406,213.244492,75.160004,288.040009,207.300003,33.180496,541.23999,228.690002,83.193245,560.257629,836.539978,52.93,450.720001,9.87
2023-10-04,106.430206,481.801056,389.208588,227.814041,356.768768,384.579987,489.79068,309.599152,207.520981,80.50753,207.059998,54200.207031,213.610275,76.43,290.279999,209.369995,33.335186,548.640015,235.050003,84.420532,580.15033,860.849976,53.169998,461.320007,9.67
2023-10-05,107.074471,483.494141,390.208405,230.040756,355.783997,381.799988,486.412079,309.106964,219.518036,81.550125,203.960007,54793.75,214.401138,79.489998,290.089996,205.139999,33.170834,547.169983,234.770004,84.771187,571.146667,862.530029,53.330002,459.75,9.66
2023-10-06,108.236084,489.078491,393.940155,231.577744,358.521698,388.23999,501.264282,312.178436,232.283752,83.099121,210.039993,54447.515625,214.75708,80.639999,295.679993,213.630005,33.537243,560.719971,243.949997,86.972534,586.532654,873.52002,55.0,473.26001,9.1
2023-10-10,109.095108,491.411072,396.315857,233.114807,363.957672,392.0,508.529266,316.86438,227.360382,82.612579,212.470001,55090.519531,216.22023,82.0,297.829987,220.919998,34.572685,558.299988,249.75,88.25827,591.235779,889.150024,53.380001,490.109985,8.61
2023-10-11,108.792496,496.194824,395.761536,232.208359,366.242432,392.420013,510.863007,320.457611,230.201523,82.553009,213.199997,54615.683594,214.230637,81.870003,281.790009,222.0,35.288116,558.669983,252.979996,89.61219,595.202637,904.679993,52.240002,494.950012,8.45
2023-10-12,108.128716,496.46167,395.850586,233.292145,360.254974,387.059998,507.85553,314.954559,233.957321,82.662231,212.770004,56534.800781,207.361191,80.18,266.119995,215.75,36.448273,560.150024,252.199997,90.021294,605.580994,892.340027,51.049999,496.230011,8.19
2023-10-13,107.796822,492.053528,393.999542,234.169037,358.177032,375.160004,498.549652,312.463959,232.332397,82.582771,209.470001,56693.078125,207.301788,80.300003,273.149994,214.889999,36.448273,549.659973,250.25,88.112167,588.879272,895.340027,50.669998,489.670013,7.77
2023-10-16,109.251266,496.076202,397.09787,236.533676,361.94873,383.980011,503.334442,316.421448,235.504395,82.870735,211.779999,55268.582031,208.311417,81.620003,274.160004,215.619995,36.26458,551.630005,251.419998,88.852448,592.855835,886.599976,52.02,491.959991,7.54
2023-10-17,109.095108,494.119232,397.70166,237.647049,361.72226,387.570007,503.666382,316.401703,234.200546,83.585663,213.990005,56149.0,209.786285,79.800003,275.369995,218.070007,36.631966,568.469971,250.020004,88.638145,597.598389,918.289978,53.209999,492.049988,7.57
2023-10-18,107.025665,487.170898,389.228363,233.971954,354.424988,379.399994,494.087189,309.136505,230.055618,82.42392,209.639999,56188.574219,202.718842,77.660004,275.519989,214.610001,36.631966,550.679993,246.559998,87.274483,572.678406,914.700012,51.720001,485.730011,7.19
2023-10-19,106.957329,481.863373,383.942413,230.365891,352.120575,377.0,485.572296,306.734406,228.489059,81.887726,206.070007,54714.613281,205.19342,73.940002,273.450012,213.259995,36.631966,559.97998,245.059998,90.498581,577.077087,919.26001,52.310001,482.369995,6.98
2023-10-20,105.44429,476.516235,380.517487,229.94223,344.705139,367.709991,478.219421,304.785248,229.024216,80.815353,202.690002,54041.929688,203.738342,73.839996,266.910004,211.160004,36.631966,542.51001,238.639999,88.940094,569.58551,912.0,50.610001,467.640015,6.91
2023-10-23,105.141678,472.266235,379.785004,228.119461,344.872559,366.779999,476.119995,304.243805,228.936646,82.622513,199.720001,52746.03125,201.976456,73.25,272.589996,209.580002,36.631966,541.380005,239.919998,88.7453,577.136047,927.190002,48.349998,467.820007,6.66
2023-10-24,104.38028,476.941223,382.992126,231.193497,342.646912,374.160004,476.569153,300.857269,229.549637,82.880676,205.039993,52538.285156,194.839706,74.169998,277.390015,212.369995,34.326153,554.390015,237.410004,89.261536,589.861206,862.119995,49.619999,468.029999,6.58
2023-10-25,104.185036,475.616791,382.398193,233.361115,343.818848,366.640015,468.347229,309.372803,208.299347,82.801231,200.210007,52716.351563,190.692276,70.910004,266.609985,207.210007,34.326153,530.169983,231.029999,85.365349,572.766846,825.099976,46.040001,455.26001,6.36
2023-10-26,104.731697,474.796448,360.898163,227.873169,342.962097,365.279999,470.222076,305.267639,206.859329,87.259514,196.119995,51796.367188,191.711807,70.860001,259.51001,205.979996,34.326153,550.950012,230.440002,85.180283,577.538696,829.719971,44.669998,453.540009,6.38
2023-10-27,102.222969,470.042358,360.393311,225.892761,337.27002,363.600006,464.98822,297.273865,200.447281,87.090729,195.149994,52478.9375,185.970764,70.580002,258.980011,206.009995,34.326153,554.01001,230.869995,83.758186,579.30603,848.099976,43.610001,457.0,6.22
2023-10-30,103.501732,479.1651,368.648865,229.646637,339.820587,367.769989,470.651764,301.556244,208.367462,88.163101,197.789993,56693.078125,183.219025,70.790001,258.48999,207.199997,34.326153,568.539978,233.720001,83.826363,578.206299,851.289978,43.959999,460.940002,7.0
2023-10-31,104.878128,482.891235,372.539124,231.636902,343.996124,372.899994,460.457275,303.210144,207.978271,89.374504,197.630005,57524.039063,190.06871,73.410004,262.220001,211.710007,34.326153,581.849976,239.850006,84.069885,587.956299,845.869995,44.52,469.440002,6.86
2023-11-01,105.6688,481.487732,373.994232,235.065643,346.05426,370.700012,460.750336,308.014221,211.374054,89.841179,198.929993,58770.472656,188.069214,73.669998,270.459991,211.460007,34.326153,593.47998,244.880005,85.52121,598.774841,870.98999,45.450001,475.380005,6.71
2023-11-02,103.72625,488.307556,378.814911,239.666824,370.201263,405.75,475.563385,321.747314,215.421692,90.883766,199.240005,59927.882813,191.018936,74.019997,277.890015,212.919998,34.326153,599.429993,244.479996,88.131653,621.533997,900.690002,47.880001,478.640015,6.72
2023-11-06,105.219772,497.351227,382.249756,239.90329,378.798492,412.720001,484.878967,328.254456,214.156815,91.36039,201.990005,61490.871094,193.533142,77.029999,277.26001,218.389999,34.326153,609.25,249.770004,90.196625,627.489441,927.76001,46.57,489.940002,6.84
2023-11-07,105.639511,501.166351,384.932312,241.164444,378.719727,411.619995,485.601593,330.646698,211.374649,91.350449,205.309998,59848.742188,196.235382,77.940002,278.690002,221.449997,34.326153,613.909973,253.729996,90.011559,626.377197,938.400024,47.650002,499.019989,6.88
2023-11-08,106.566856,505.119843,385.753876,240.828735,380.502197,415.690002,494.473114,333.462219,217.700363,91.966064,206.929993,59799.277344,194.819946,77.239998,277.929993,222.600006,34.326153,625.330017,256.399994,89.61219,629.310547,940.429993,54.27,506.160004,4.7
2023-11-09,105.961639,503.815216,384.031555,238.587402,381.782379,413.279999,495.687286,334.59433,221.45871,91.717834,204.679993,59472.832031,193.533142,77.610001,272.399994,225.449997,34.326153,619.76001,256.450012,89.242058,624.35907,962.700012,55.529999,505.170013,4.7
2023-11-10,107.162308,511.139099,390.386505,242.151825,387.976715,418.700012,503.560028,339.211456,217.63208,92.591621,210.580002,59215.632813,194.998123,79.650002,277.48999,230.009995,34.326153,634.76001,261.559998,94.911011,650.957275,996.700012,57.330002,518.830017,5.13
2023-11-13,106.069023,510.990784,390.356812,241.579117,388.803864,416.380005,493.307861,338.167877,216.226349,92.134865,210.100006,58849.613281,193.988464,78.529999,282.480011,226.300003,38.47855,638.409973,263.940002,93.917473,644.381531,1012.27002,58.849998,522.880005,4.95
2023-11-14,107.81633,518.601318,393.623413,243.820465,397.765472,419.549988,507.271088,345.708771,222.737534,91.956131,217.360001,59126.601563,201.451843,82.739998,291.619995,232.419998,38.47855,654.169983,272.619995,96.34285,664.86676,1027.150024,63.400002,538.320007,5.17
2023-11-15,108.402031,514.825806,392.811707,244.975647,395.943634,417.670013,510.894196,345.246094,222.132263,90.625595,216.110001,61105.070313,206.044678,82.260002,293.220001,231.509995,38.47855,650.900024,265.790009,96.235703,667.41626,1020.960022,62.900002,529.320007,5.19
2023-11-16,109.592941,518.996582,393.07901,245.429855,397.834442,417.679993,513.361755,348.071411,221.302521,91.648331,215.020004,62371.292969,206.985016,82.239998,303.950012,231.949997,38.47855,652.280029,266.98999,95.98246,670.241516,1034.060059,64.339996,533.450012,5.11
2023-11-17,108.74369,518.621033,396.246582,246.407364,401.911438,411.339996,510.571045,351.12323,222.747299,92.760414,217.330002,62430.648438,205.668549,82.730003,305.279999,231.660004,38.47855,654.359985,268.269989,96.995468,675.380127,1042.27002,64.639999,534.780029,5.02
2023-11-20,109.4758,518.621033,400.305054,246.812195,405.279419,411.98999,511.344635,355.494141,223.108459,92.760414,219.699997,61609.582031,208.885529,83.0,311.339996,237.020004,38.47855,666.919983,270.25,97.365601,683.471741,1051.449951,64.589996,541.52002,4.93
2023-11-21,110.744804,521.022766,404.80899,249.043625,407.465668,411.040009,513.968872,358.142303,228.174896,93.76329,217.669998,62034.949219,215.646118,83.290001,311.820007,236.679993,38.47855,668.400024,270.390015,95.855827,673.736023,1054.900024,63.639999,540.380005,4.93
2023-11-22,111.594055,522.33728,406.174988,250.514801,408.785248,411.869995,513.067932,359.641876,228.643463,94.448425,202.660004,62766.984375,219.051163,83.849998,315.799988,234.259995,40.52816,669.659973,270.350006,96.089592,674.110107,1065.170044,63.830002,541.030029,5.17
2023-11-24,111.662392,519.481018,408.323029,251.087479,408.785248,410.119995,517.356873,357.501129,225.890625,94.686729,203.419998,62499.890625,219.160034,84.779999,318.01001,236.610001,40.52816,673.900024,270.609985,95.290886,680.390564,1069.540039,63.799999,542.690002,5.35
2023-11-27,110.4422,518.897766,404.828827,250.929504,406.860748,411.269989,514.41925,356.435608,224.797272,95.391708,202.259995,61302.917969,217.764359,84.269997,314.980011,235.830002,40.52816,670.549988,271.549988,94.686981,677.634216,1081.959961,65.050003,543.530029,5.12
2023-11-28,110.090782,519.75769,404.868408,249.744644,407.581207,407.149994,512.940674,356.3172,225.490402,93.892372,207.369995,61016.039063,216.536972,83.599998,310.950012,237.330002,40.52816,665.23999,270.720001,95.436996,665.437683,1073.310059,65.0,543.72998,5.12
2023-11-29,110.00293,519.71814,405.670197,251.018356,409.219543,407.309998,515.613831,357.0177,231.445129,94.339188,213.850006,61767.859375,220.258759,83.940002,310.76001,263.48999,40.52816,678.929993,275.209991,96.313629,676.876282,1075.099976,66.230003,552.460022,5.2
2023-11-30,111.125504,531.993835,409.639557,253.437408,410.393982,408.839996,510.012848,360.046326,234.402985,96.307083,218.429993,62668.066406,221.04071,83.040001,310.839996,270.720001,40.52816,685.73999,273.269989,94.784378,673.086304,1087.599976,65.82,543.22998,5.1
2023-12-01,111.515961,534.296753,410.164215,253.210358,416.483276,413.730011,516.720337,366.054352,234.451828,94.209984,224.929993,61985.488281,221.208984,85.279999,315.200012,272.920013,40.52816,690.789978,270.350006,95.992195,681.394592,1127.709961,67.480003,545.960022,5.37
2023-12-04,112.287132,530.51123,404.096252,251.225723,418.644684,412.940002,514.556335,368.905457,232.880157,94.060898,221.309998,61540.332031,219.872742,85.230003,311.839996,269.220001,40.52816,687.619995,263.480011,94.492172,679.544006,1122.430054,66.550003,531.200012,5.38
2023-12-05,111.359787,529.315369,404.551605,251.39357,417.618286,410.869995,512.539185,370.602325,245.287567,94.249748,220.449997,60185.082031,217.210083,84.150002,309.519989,267.76001,40.52816,688.219971,262.179993,94.180466,683.688416,1131.040039,66.300003,535.710022,5.21
2023-12-06,110.383636,529.147339,406.224518,251.077606,413.187012,404.25,504.392365,368.402313,255.810852,92.122849,219.550003,61678.824219,218.516632,83.790001,310.26001,267.320007,40.52816,686.22998,257.679993,95.310356,681.27655,1111.609985,64.709999,527.48999,5.34
2023-12-07,109.846733,528.583984,408.966461,252.588303,411.923706,402.140015,497.861115,367.613098,254.668747,90.910301,223.839996,60293.898438,216.695343,82.580002,311.559998,272.380005,40.52816,687.679993,259.470001,96.71299,688.728394,1118.060059,65.660004,534.150024,5.18
2023-12-08,110.637428,530.362976,407.986511,252.509293,409.94986,403.070007,496.137726,369.566437,255.449692,89.797157,224.009995,59274.984375,215.279877,82.389999,310.420013,273.410004,40.52816,699.080017,259.929993,97.745483,685.558533,1134.390015,67.400002,535.929993,5.12
2023-12-11,113.370659,533.931091,411.500519,253.279419,418.210449,403.910004,505.861084,372.506287,257.001831,91.615959,226.089996,60194.976563,219.100662,84.010002,315.429993,276.109985,40.52816,705.119995,268.75,98.329895,699.153076,1145.819946,67.150002,556.02002,5.15
2023-12-12,115.117981,537.143188,416.489471,256.281036,421.230377,407.690002,515.075317,375.446198,257.489899,91.049446,227.940002,60303.789063,217.516907,84.879997,320.709991,276.75,43.452724,716.47998,274.230011,98.963028,709.311951,1159.219971,67.32,567.059998,5.59
